symbol,period,datetime,open,high,low,close,volume,update_time
000001.XSHG,1day,2014-4-23 15:00:00,2068.08,2076.15,2059.18,2067.38,7853152000,2014-4-23 15:00:00
000001.XSHG,1day,2014-4-24 15:00:00,2064.16,2075.76,2056.23,2057.03,7818595200,2014-4-24 15:00:00
000001.XSHG,1day,2014-4-25 15:00:00,2060.54,2065.6,2035.57,2036.52,9304233600,2014-4-25 15:00:00
000001.XSHG,1day,2014-4-28 15:00:00,2033.34,2035.11,2000.9,2003.49,8979526400,2014-4-28 15:00:00
000001.XSHG,1day,2014-4-29 15:00:00,2001.9,2021.65,1998.2,2020.34,7622127200,2014-4-29 15:00:00
000001.XSHG,1day,2014-4-30 15:00:00,2020.44,2029.49,2016.87,2026.36,7452857600,2014-4-30 15:00:00
000001.XSHG,1day,2014-5-5 15:00:00,2022.18,2028.92,2007.81,2027.35,7993339200,2014-5-5 15:00:00
000001.XSHG,1day,2014-5-6 15:00:00,2024.26,2038.68,2021.58,2028.04,7460940800,2014-5-6 15:00:00
000001.XSHG,1day,2014-5-7 15:00:00,2023.15,2024.62,2008.69,2010.08,7436019200,2014-5-7 15:00:00
000001.XSHG,1day,2014-5-8 15:00:00,2006.85,2036.93,2005.76,2015.27,7786539200,2014-5-8 15:00:00
000001.XSHG,1day,2014-5-9 15:00:00,2016.5,2020.4,2001.35,2011.13,7622424000,2014-5-9 15:00:00
000001.XSHG,1day,2014-5-12 15:00:00,2022.93,2055.27,2016.78,2052.87,11574208000,2014-5-12 15:00:00
000001.XSHG,1day,2014-5-13 15:00:00,2055.08,2061,2043.61,2050.73,9722339200,2014-5-13 15:00:00
000001.XSHG,1day,2014-5-14 15:00:00,2049.27,2056.53,2042.78,2047.91,7201112800,2014-5-14 15:00:00
000001.XSHG,1day,2014-5-15 15:00:00,2044.38,2047.25,2022.99,2024.97,7584515200,2014-5-15 15:00:00
000001.XSHG,1day,2014-5-16 15:00:00,2023.6,2027.73,2012.72,2026.5,6635366000,2014-5-16 15:00:00
000001.XSHG,1day,2014-5-19 15:00:00,2023.01,2023.01,1996.02,2005.18,6532944000,2014-5-19 15:00:00
000001.XSHG,1day,2014-5-20 15:00:00,2011.85,2018.16,2002.97,2008.12,6134538400,2014-5-20 15:00:00
000001.XSHG,1day,2014-5-21 15:00:00,2001.31,2025.12,1991.25,2024.95,6181154800,2014-5-21 15:00:00
000001.XSHG,1day,2014-5-22 15:00:00,2023.15,2041.83,2018.89,2021.29,7472847200,2014-5-22 15:00:00
000001.XSHG,1day,2014-5-23 15:00:00,2020.11,2034.57,2017.79,2034.57,6348806400,2014-5-23 15:00:00
000001.XSHG,1day,2014-5-26 15:00:00,2042.03,2045.25,2035.22,2041.48,7028121600,2014-5-26 15:00:00
000001.XSHG,1day,2014-5-27 15:00:00,2039.79,2044.11,2033.21,2034.57,6757788800,2014-5-27 15:00:00
000001.XSHG,1day,2014-5-28 15:00:00,2034.56,2052.42,2029.4,2050.23,8133864000,2014-5-28 15:00:00
000001.XSHG,1day,2014-5-29 15:00:00,2051.84,2056.89,2039.34,2040.6,8124292000,2014-5-29 15:00:00
000001.XSHG,1day,2014-5-30 15:00:00,2040.39,2046.43,2031.38,2039.21,7514889600,2014-5-30 15:00:00
000001.XSHG,1day,2014-6-3 15:00:00,2039.2,2049.41,2037.33,2038.31,7158412800,2014-6-3 15:00:00
000001.XSHG,1day,2014-6-4 15:00:00,2037.99,2038.36,2012.98,2024.83,7241276800,2014-6-4 15:00:00
000001.XSHG,1day,2014-6-5 15:00:00,2019.44,2041.61,2016.27,2040.88,6794953600,2014-6-5 15:00:00
